"Date","Date_Time","Frac_DOY","PAR_umol_m2_s1","Solar_W_m2","Tair_degC","Tsurf_degC"
2015-08-15,2015-08-15 23:00:00,226.91667,336.1,188.1,2.183,4.66
2015-08-15,2015-08-15 23:30:00,226.9375,377.1,210.6,1.922,4.676
2015-08-16,2015-08-16 00:00:00,226.95834,347.2,193.1,2.018,4.755
2015-08-16,2015-08-16 00:30:00,226.97917,323.4,180.7,2.011,4.629
2015-08-16,2015-08-16 01:00:00,227,250,139.1,2.01,4.506
2015-08-16,2015-08-16 01:30:00,227.02084,196.6,111.7,1.91,4.029
2015-08-16,2015-08-16 02:00:00,227.04167,252.2,144.4,2.118,4.251
2015-08-16,2015-08-16 02:30:00,227.0625,193.9,111.5,2.076,4.047
2015-08-16,2015-08-16 03:00:00,227.08334,129.5,74.87,2.105,3.695
2015-08-16,2015-08-16 03:30:00,227.10417,110,65.92,2.275,3.784
2015-08-16,2015-08-16 04:00:00,227.125,89.3,51.93,2.241,3.529
2015-08-16,2015-08-16 04:30:00,227.14584,113.9,68.05,2.236,3.581
2015-08-16,2015-08-16 05:00:00,227.16667,68.31,37.72,2.186,3.272
2015-08-16,2015-08-16 05:30:00,227.1875,147.5,95.5,2.377,3.75
2015-08-16,2015-08-16 06:00:00,227.20834,98.3,63.77,2.491,3.837
2015-08-16,2015-08-16 06:30:00,227.22917,49.98,27.49,2.512,3.458
2015-08-16,2015-08-16 07:00:00,227.25,32.02,17.4,2.286,3.116
2015-08-16,2015-08-16 07:30:00,227.27084,19.2,9.09,2.172,2.911
2015-08-16,2015-08-16 08:00:00,227.29167,7.942,4.03,2.126,2.804
2015-08-16,2015-08-16 08:30:00,227.3125,6.721,1.397,2.219,2.816
2015-08-16,2015-08-16 09:00:00,227.33334,0.984,0.773,2.294,2.83
2015-08-16,2015-08-16 09:30:00,227.35417,0,-0.19,2.2,2.735
2015-08-16,2015-08-16 10:00:00,227.375,-0.008,-0.366,2.198,2.694
2015-08-16,2015-08-16 10:30:00,227.39584,-0.008,-0.294,2.544,2.947
2015-08-16,2015-08-16 11:00:00,227.41667,-0.004,-0.419,2.785,3.123
2015-08-16,2015-08-16 11:30:00,227.4375,0,-0.312,3.155,3.376
2015-08-16,2015-08-16 12:00:00,227.45834,0,-0.508,3.203,3.406
2015-08-16,2015-08-16 12:30:00,227.47917,0.008,-0.452,3.127,3.362
2015-08-16,2015-08-16 13:00:00,227.5,0,-0.264,3.084,3.315
2015-08-16,2015-08-16 13:30:00,227.52084,0.375,0.276,3.094,3.307
2015-08-16,2015-08-16 14:00:00,227.54167,6.353,1.265,3.141,3.353
2015-08-16,2015-08-16 14:30:00,227.5625,6.888,3.296,3.043,3.297
2015-08-16,2015-08-16 15:00:00,227.58334,15.49,7.388,3.024,3.295
2015-08-16,2015-08-16 15:30:00,227.60417,26.64,15,3.002,3.312
2015-08-16,2015-08-16 16:00:00,227.625,44.56,25.84,2.987,3.337
2015-08-16,2015-08-16 16:30:00,227.64584,63.52,37.06,2.941,3.385
2015-08-16,2015-08-16 17:00:00,227.66667,81.1,51.6,2.952,3.474
2015-08-16,2015-08-16 17:30:00,227.6875,108.7,69.87,3.025,3.671
2015-08-16,2015-08-16 18:00:00,227.70834,179.8,112.7,3.132,4.01
2015-08-16,2015-08-16 18:30:00,227.72917,352.9,210,3.405,4.644
2015-08-16,2015-08-16 19:00:00,227.75,439,248.3,3.626,5.062
2015-08-16,2015-08-16 19:30:00,227.77084,391.5,225.1,3.507,5.095
2015-08-16,2015-08-16 20:00:00,227.79167,690.2,385.5,3.801,5.994
2015-08-16,2015-08-16 20:30:00,227.8125,701.2,387.9,4.013,6.443
2015-08-16,2015-08-16 21:00:00,227.83334,661.7,368.9,3.759,6.225
2015-08-16,2015-08-16 21:30:00,227.85417,681.1,378.5,3.688,6.386
2015-08-16,2015-08-16 22:00:00,227.875,808,444.3,3.52,6.455
2015-08-16,2015-08-16 22:30:00,227.89584,948,513.4,3.548,6.805
2015-08-16,2015-08-16 23:00:00,227.91667,869,469.1,3.478,6.677
2015-08-16,2015-08-16 23:30:00,227.9375,754.9,415,3.036,6.107
2015-08-17,2015-08-17 00:00:00,227.95834,891,484.2,2.888,6.456
2015-08-17,2015-08-17 00:30:00,227.97917,641.2,358.3,2.401,5.391
2015-08-17,2015-08-17 01:00:00,228,463.6,262.3,2.124,4.628
2015-08-17,2015-08-17 01:30:00,228.02084,446.2,255.1,1.984,4.363
2015-08-17,2015-08-17 02:00:00,228.04167,391.7,225.2,1.993,4.245
2015-08-17,2015-08-17 02:30:00,228.0625,412.6,238.8,2.056,4.305
2015-08-17,2015-08-17 03:00:00,228.08334,336.7,194.1,1.929,3.988
2015-08-17,2015-08-17 03:30:00,228.10417,252.9,147.5,1.607,3.353
2015-08-17,2015-08-17 04:00:00,228.125,177.3,106.4,1.422,2.954
2015-08-17,2015-08-17 04:30:00,228.14584,135.4,81.7,1.415,2.775
2015-08-17,2015-08-17 05:00:00,228.16667,96.4,59.68,1.135,2.3
2015-08-17,2015-08-17 05:30:00,228.1875,87.5,55.07,0.971,2.029
2015-08-17,2015-08-17 06:00:00,228.20834,59.57,34.18,0.917,1.837
2015-08-17,2015-08-17 06:30:00,228.22917,35.47,19.07,0.858,1.636
2015-08-17,2015-08-17 07:00:00,228.25,26.04,13.94,0.69,1.426
2015-08-17,2015-08-17 07:30:00,228.27084,17.13,9.19,0.553,1.261
2015-08-17,2015-08-17 08:00:00,228.29167,6.941,3.91,0.436,1.073
2015-08-17,2015-08-17 08:30:00,228.3125,6.849,1.491,0.352,0.949
2015-08-17,2015-08-17 09:00:00,228.33334,1.302,1.089,0.274,0.865
2015-08-17,2015-08-17 09:30:00,228.35417,0,-0.144,0.237,0.822
2015-08-17,2015-08-17 10:00:00,228.375,0,-0.512,0.243,0.796
2015-08-17,2015-08-17 10:30:00,228.39584,0,-0.555,0.351,0.862
2015-08-17,2015-08-17 11:00:00,228.41667,0,-0.5,0.421,0.911
2015-08-17,2015-08-17 11:30:00,228.4375,0,-0.664,0.49,0.959
2015-08-17,2015-08-17 12:00:00,228.45834,0,-0.573,0.366,0.838
2015-08-17,2015-08-17 12:30:00,228.47917,0,-0.771,0.294,0.725
2015-08-17,2015-08-17 13:00:00,228.5,0,0.156,0.328,0.781
2015-08-17,2015-08-17 13:30:00,228.52084,0.884,1.453,0.381,0.806
2015-08-17,2015-08-17 14:00:00,228.54167,6.892,2.524,0.431,0.83
2015-08-17,2015-08-17 14:30:00,228.5625,11.65,6.605,0.432,0.842
2015-08-17,2015-08-17 15:00:00,228.58334,23.6,12.95,0.492,0.904
2015-08-17,2015-08-17 15:30:00,228.60417,40.88,24.02,0.541,0.977
2015-08-17,2015-08-17 16:00:00,228.625,77.82,50.91,0.534,1.12
2015-08-17,2015-08-17 16:30:00,228.64584,132.3,90.1,0.668,1.464
2015-08-17,2015-08-17 17:00:00,228.66667,206.4,130.6,0.878,1.878
2015-08-17,2015-08-17 17:30:00,228.6875,267.4,162.5,1.093,2.274
2015-08-17,2015-08-17 18:00:00,228.70834,218.1,129.1,1.164,2.291
2015-08-17,2015-08-17 18:30:00,228.72917,260.2,152.8,1.232,2.489
2015-08-17,2015-08-17 19:00:00,228.75,279.5,160.1,1.233,2.514
2015-08-17,2015-08-17 19:30:00,228.77084,369.8,207.4,1.537,2.928
2015-08-17,2015-08-17 20:00:00,228.79167,381.2,208.8,1.687,3.076
2015-08-17,2015-08-17 20:30:00,228.8125,598.1,328.3,2.247,4.157
2015-08-17,2015-08-17 21:00:00,228.83334,761.6,418.2,2.799,5.24
2015-08-17,2015-08-17 21:30:00,228.85417,813,442.2,2.979,5.539
2015-08-17,2015-08-17 22:00:00,228.875,1007,547.7,3.157,6.257
2015-08-17,2015-08-17 22:30:00,228.89584,585.2,306.2,2.594,4.614
2015-08-17,2015-08-17 23:00:00,228.91667,499.2,265.1,2.534,4.269
2015-08-17,2015-08-17 23:30:00,228.9375,570.6,306.3,2.777,4.636
2015-08-18,2015-08-18 00:00:00,228.95834,1032,549.4,3.42,6.415
2015-08-18,2015-08-18 00:30:00,228.97917,964,506.1,3.645,6.535
2015-08-18,2015-08-18 01:00:00,229,763.5,400.6,3.36,5.781
2015-08-18,2015-08-18 01:30:00,229.02084,610.1,321.5,3.173,5.321
2015-08-18,2015-08-18 02:00:00,229.04167,651.6,347.2,3.13,5.385
2015-08-18,2015-08-18 02:30:00,229.0625,607.8,322.5,3.209,5.448
2015-08-18,2015-08-18 03:00:00,229.08334,415.7,226.5,2.906,4.647
2015-08-18,2015-08-18 03:30:00,229.10417,359.5,198.7,3.004,4.521
2015-08-18,2015-08-18 04:00:00,229.125,271.2,152.1,3.026,4.281
2015-08-18,2015-08-18 04:30:00,229.14584,244.2,139.2,3.018,4.146
2015-08-18,2015-08-18 05:00:00,229.16667,162.3,94.3,2.722,3.624
2015-08-18,2015-08-18 05:30:00,229.1875,122.4,72.29,2.59,3.362
2015-08-18,2015-08-18 06:00:00,229.20834,99.4,59.08,2.491,3.118
2015-08-18,2015-08-18 06:30:00,229.22917,54.16,29.11,2.341,2.837
2015-08-18,2015-08-18 07:00:00,229.25,38.03,21.79,2.25,2.683
2015-08-18,2015-08-18 07:30:00,229.27084,28.53,16.96,2.211,2.574
2015-08-18,2015-08-18 08:00:00,229.29167,13.48,7.365,2.116,2.402
2015-08-18,2015-08-18 08:30:00,229.3125,6.247,1.725,1.972,2.252
2015-08-18,2015-08-18 09:00:00,229.33334,0.015,-0.255,1.837,2.108
2015-08-18,2015-08-18 09:30:00,229.35417,0,-0.943,1.772,2.016
2015-08-18,2015-08-18 10:00:00,229.375,0,-1.351,1.68,1.871
2015-08-18,2015-08-18 10:30:00,229.39584,0,-1.806,1.551,1.659
2015-08-18,2015-08-18 11:00:00,229.41667,0,-1.942,1.462,1.504
2015-08-18,2015-08-18 11:30:00,229.4375,0,-1.826,1.382,1.37
2015-08-18,2015-08-18 12:00:00,229.45834,0,-1.758,1.381,1.375
2015-08-18,2015-08-18 12:30:00,229.47917,0,-1.469,1.426,1.432
2015-08-18,2015-08-18 13:00:00,229.5,0,-1.184,1.417,1.457
2015-08-18,2015-08-18 13:30:00,229.52084,0,-0.774,1.278,1.32
2015-08-18,2015-08-18 14:00:00,229.54167,5.467,0.97,1.207,1.268
2015-08-18,2015-08-18 14:30:00,229.5625,8.62,3.364,1.234,1.359
2015-08-18,2015-08-18 15:00:00,229.58334,16.63,7.405,1.215,1.411
2015-08-18,2015-08-18 15:30:00,229.60417,29.16,15.53,1.272,1.496
2015-08-18,2015-08-18 16:00:00,229.625,51.34,28.91,1.328,1.614
2015-08-18,2015-08-18 16:30:00,229.64584,84.7,53.28,1.387,1.732
2015-08-18,2015-08-18 17:00:00,229.66667,118.7,71.23,1.392,1.762
2015-08-18,2015-08-18 17:30:00,229.6875,140.5,78.9,1.303,1.731
2015-08-18,2015-08-18 18:00:00,229.70834,201.1,118.4,1.431,2.18
2015-08-18,2015-08-18 18:30:00,229.72917,340.5,195.9,1.754,2.963
2015-08-18,2015-08-18 19:00:00,229.75,308.6,176.9,1.767,3.129
2015-08-18,2015-08-18 19:30:00,229.77084,234,136.4,1.637,2.87
2015-08-18,2015-08-18 20:00:00,229.79167,297.8,172.9,1.63,3.069
2015-08-18,2015-08-18 20:30:00,229.8125,431.1,242.4,1.873,3.686
2015-08-18,2015-08-18 21:00:00,229.83334,397.1,219.6,1.929,3.813
2015-08-18,2015-08-18 21:30:00,229.85417,348,199.7,1.686,3.379
2015-08-18,2015-08-18 22:00:00,229.875,412.1,230.9,1.988,3.869
2015-08-18,2015-08-18 22:30:00,229.89584,675.7,368.6,2.018,4.575
2015-08-18,2015-08-18 23:00:00,229.91667,676.4,362.4,2.347,5.113
2015-08-18,2015-08-18 23:30:00,229.9375,578.4,315.3,2.026,4.407
2015-08-19,2015-08-19 00:00:00,229.95834,703.1,378.5,2.59,5.405
2015-08-19,2015-08-19 00:30:00,229.97917,702.7,373.2,2.134,4.769
2015-08-19,2015-08-19 01:00:00,230,904,486.1,2.714,6.104
2015-08-19,2015-08-19 01:30:00,230.02084,573.2,309.7,2.22,4.676
2015-08-19,2015-08-19 02:00:00,230.04167,483.7,265.7,1.973,4.231
2015-08-19,2015-08-19 02:30:00,230.0625,295.1,165.4,1.853,3.724
2015-08-19,2015-08-19 03:00:00,230.08334,273.8,157.1,1.619,3.201
2015-08-19,2015-08-19 03:30:00,230.10417,254.7,148.4,1.526,3.079
2015-08-19,2015-08-19 04:00:00,230.125,285.3,168.4,1.65,3.273
2015-08-19,2015-08-19 04:30:00,230.14584,282.7,155.1,1.792,3.118
2015-08-19,2015-08-19 05:00:00,230.16667,107.2,63.45,1.57,2.537
2015-08-19,2015-08-19 05:30:00,230.1875,117.8,72.49,1.357,2.384
2015-08-19,2015-08-19 06:00:00,230.20834,104.8,72.43,1.454,2.489
2015-08-19,2015-08-19 06:30:00,230.22917,71.7,48.33,1.274,2.243
2015-08-19,2015-08-19 07:00:00,230.25,49.66,33.73,1.246,2.045
2015-08-19,2015-08-19 07:30:00,230.27084,22.51,14.5,1.075,1.666
2015-08-19,2015-08-19 08:00:00,230.29167,11.43,5.026,0.848,1.203
2015-08-19,2015-08-19 08:30:00,230.3125,4.429,-0.376,0.054,0.169
2015-08-19,2015-08-19 09:00:00,230.33334,0.234,-1.908,0.169,0.136
2015-08-19,2015-08-19 09:30:00,230.35417,10.02,-1.251,0.178,0.262
2015-08-19,2015-08-19 10:00:00,230.375,7.064,-1.563,0.127,0.234
2015-08-19,2015-08-19 10:30:00,230.39584,12.47,-1.386,0.088,0.287
2015-08-19,2015-08-19 11:00:00,230.41667,3.35,-1.649,0.325,0.392
2015-08-19,2015-08-19 11:30:00,230.4375,0,-1.621,0.354,0.414
2015-08-19,2015-08-19 12:00:00,230.45834,0,-1.081,0.187,0.367
2015-08-19,2015-08-19 12:30:00,230.47917,0,-0.969,0.307,0.412
2015-08-19,2015-08-19 13:00:00,230.5,0,-0.753,0.343,0.431
2015-08-19,2015-08-19 13:30:00,230.52084,0,0.077,0.409,0.429
2015-08-19,2015-08-19 14:00:00,230.54167,0.008,1.371,0.678,0.558
2015-08-19,2015-08-19 14:30:00,230.5625,10.15,4.107,0.724,0.61
2015-08-19,2015-08-19 15:00:00,230.58334,21.91,11.87,0.627,0.579
2015-08-19,2015-08-19 15:30:00,230.60417,34.09,19.99,0.56,0.668
2015-08-19,2015-08-19 16:00:00,230.625,51.36,31.63,0.792,0.966
2015-08-19,2015-08-19 16:30:00,230.64584,71.02,42.76,1.017,1.343
2015-08-19,2015-08-19 17:00:00,230.66667,102.7,67.56,1.154,1.892
2015-08-19,2015-08-19 17:30:00,230.6875,139.9,88.2,1.107,2.209
2015-08-19,2015-08-19 18:00:00,230.70834,195.2,120,1.121,2.51
2015-08-19,2015-08-19 18:30:00,230.72917,325.4,192.7,1.488,3.292
2015-08-19,2015-08-19 19:00:00,230.75,417.8,239.8,1.925,4.434
2015-08-19,2015-08-19 19:30:00,230.77084,373.2,214.5,1.734,4.062
2015-08-19,2015-08-19 20:00:00,230.79167,398.8,219.6,2.038,4.319
2015-08-19,2015-08-19 20:30:00,230.8125,568.1,315,2.266,5.016
2015-08-19,2015-08-19 21:00:00,230.83334,660.6,364.3,2.493,6.132
2015-08-19,2015-08-19 21:30:00,230.85417,494.1,275,2.704,5.842
2015-08-19,2015-08-19 22:00:00,230.875,544.7,299.6,2.78,5.779
2015-08-19,2015-08-19 22:30:00,230.89584,590.7,322.9,3.003,6.41
2015-08-19,2015-08-19 23:00:00,230.91667,579.2,315.6,2.985,6.223
2015-08-19,2015-08-19 23:30:00,230.9375,521.5,285.6,2.892,6.35
2015-08-20,2015-08-20 00:00:00,230.95834,491.8,268.7,2.776,6.273
2015-08-20,2015-08-20 00:30:00,230.97917,463.8,256.3,2.848,6.065
2015-08-20,2015-08-20 01:00:00,231,414.9,230.7,2.939,5.718
2015-08-20,2015-08-20 01:30:00,231.02084,347.2,195.5,2.7,5.118
2015-08-20,2015-08-20 02:00:00,231.04167,299.9,169.4,2.641,4.963
2015-08-20,2015-08-20 02:30:00,231.0625,267.3,151.7,2.527,4.622
2015-08-20,2015-08-20 03:00:00,231.08334,230.9,133.2,2.431,4.367
2015-08-20,2015-08-20 03:30:00,231.10417,223.8,129.1,2.295,4.08
2015-08-20,2015-08-20 04:00:00,231.125,195.6,114.6,2.074,3.751
2015-08-20,2015-08-20 04:30:00,231.14584,164.6,97.5,2.005,3.53
2015-08-20,2015-08-20 05:00:00,231.16667,158.9,93.3,2.01,3.406
2015-08-20,2015-08-20 05:30:00,231.1875,129.3,67.81,1.613,2.471
2015-08-20,2015-08-20 06:00:00,231.20834,140.2,68.71,1.355,1.73
2015-08-20,2015-08-20 06:30:00,231.22917,112,63.12,1.544,2.037
2015-08-20,2015-08-20 07:00:00,231.25,55.15,18.41,0.016,-0.041
2015-08-20,2015-08-20 07:30:00,231.27084,33.72,21.85,0.518,0.747
2015-08-20,2015-08-20 08:00:00,231.29167,16.3,2.883,0.254,0.071
2015-08-20,2015-08-20 08:30:00,231.3125,6.869,-1.507,-1.235,-1.487
2015-08-20,2015-08-20 09:00:00,231.33334,0.004,-2.476,-0.881,-1.441
2015-08-20,2015-08-20 09:30:00,231.35417,0,-4.406,-1.711,-2.108
2015-08-20,2015-08-20 10:00:00,231.375,0,-4.02,-2.304,-2.658
2015-08-20,2015-08-20 10:30:00,231.39584,0,-2.608,-2.12,-2.964
2015-08-20,2015-08-20 11:00:00,231.41667,0,-1.919,-1.651,-2.817
2015-08-20,2015-08-20 11:30:00,231.4375,0,-3.324,-1.914,-2.845
2015-08-20,2015-08-20 12:00:00,231.45834,0,-3.607,-2.689,-3.423
2015-08-20,2015-08-20 12:30:00,231.47917,0,-2.665,-1.965,-3.292
2015-08-20,2015-08-20 13:00:00,231.5,0,-3.178,-2.25,-3.339
2015-08-20,2015-08-20 13:30:00,231.52084,1.318,-2.471,-2.79,-3.709
2015-08-20,2015-08-20 14:00:00,231.54167,6.877,1.02,-2.599,-3.679
2015-08-20,2015-08-20 14:30:00,231.5625,15.19,4.925,-2.132,-3.441
2015-08-20,2015-08-20 15:00:00,231.58334,28.91,9.33,-2.029,-3.073
2015-08-20,2015-08-20 15:30:00,231.60417,52.11,22.93,-2.242,-2.536
2015-08-20,2015-08-20 16:00:00,231.625,75.47,39.72,-1.667,-1.429
2015-08-20,2015-08-20 16:30:00,231.64584,113.8,63.9,-0.56,0.038
2015-08-20,2015-08-20 17:00:00,231.66667,171.5,94.4,0.156,1.043
2015-08-20,2015-08-20 17:30:00,231.6875,322.1,199.5,0.902,2.025
2015-08-20,2015-08-20 18:00:00,231.70834,442.8,263.8,1.705,3.135
2015-08-20,2015-08-20 18:30:00,231.72917,513.1,294.6,2.16,3.543
2015-08-20,2015-08-20 19:00:00,231.75,600.5,339.9,2.363,3.933
2015-08-20,2015-08-20 19:30:00,231.77084,674.2,375.1,2.562,4.583
2015-08-20,2015-08-20 20:00:00,231.79167,444.4,229.9,2.362,3.551
2015-08-20,2015-08-20 20:30:00,231.8125,447.2,230.8,2.275,3.34
2015-08-20,2015-08-20 21:00:00,231.83334,888,481.1,2.79,5.695
2015-08-20,2015-08-20 21:30:00,231.85417,915,487.2,2.998,6.248
2015-08-20,2015-08-20 22:00:00,231.875,661.6,342.6,2.621,5.308
2015-08-20,2015-08-20 22:30:00,231.89584,785.4,411.1,2.875,5.77
2015-08-20,2015-08-20 23:00:00,231.91667,1083,571.8,3.292,7.548
2015-08-20,2015-08-20 23:30:00,231.9375,987,514.8,3.112,7.247
2015-08-21,2015-08-21 00:00:00,231.95834,965,504.9,3.145,7.515
2015-08-21,2015-08-21 00:30:00,231.97917,1026,540.5,3.511,8.07
2015-08-21,2015-08-21 01:00:00,232,965,509.4,3.279,7.559
2015-08-21,2015-08-21 01:30:00,232.02084,1080,566.8,3.637,8.84
2015-08-21,2015-08-21 02:00:00,232.04167,918,480.9,3.616,7.724
2015-08-21,2015-08-21 02:30:00,232.0625,491.3,255.2,3.022,5.755
2015-08-21,2015-08-21 03:00:00,232.08334,528.3,282.5,3.068,5.807
2015-08-21,2015-08-21 03:30:00,232.10417,392.4,207.5,2.875,5.378
2015-08-21,2015-08-21 04:00:00,232.125,402.5,207.6,2.633,4.52
2015-08-21,2015-08-21 04:30:00,232.14584,525.2,282.1,3.309,5.454
2015-08-21,2015-08-21 05:00:00,232.16667,272.2,149.4,2.658,4.492
2015-08-21,2015-08-21 05:30:00,232.1875,145.9,85.3,2.331,3.778
2015-08-21,2015-08-21 06:00:00,232.20834,72.18,40.66,1.889,2.99
2015-08-21,2015-08-21 06:30:00,232.22917,41.98,21.86,1.675,2.522
2015-08-21,2015-08-21 07:00:00,232.25,27.56,12.08,1.926,2.451
2015-08-21,2015-08-21 07:30:00,232.27084,23.11,8.12,1.691,1.997
2015-08-21,2015-08-21 08:00:00,232.29167,11.67,2.161,1.522,1.84
2015-08-21,2015-08-21 08:30:00,232.3125,0.75,-0.074,1.396,1.773
2015-08-21,2015-08-21 09:00:00,232.33334,0,-0.799,1.312,1.78
2015-08-21,2015-08-21 09:30:00,232.35417,0,-1.221,1.219,1.67
2015-08-21,2015-08-21 10:00:00,232.375,0,-1.399,0.973,1.397
2015-08-21,2015-08-21 10:30:00,232.39584,0,-1.426,0.825,1.214
2015-08-21,2015-08-21 11:00:00,232.41667,0,-1.125,0.819,1.169
2015-08-21,2015-08-21 11:30:00,232.4375,0,-0.977,0.75,1.191
2015-08-21,2015-08-21 12:00:00,232.45834,0,-1.002,0.582,1.044
2015-08-21,2015-08-21 12:30:00,232.47917,0,-1.024,0.621,1.044
2015-08-21,2015-08-21 13:00:00,232.5,0,-0.861,0.564,0.977
2015-08-21,2015-08-21 13:30:00,232.52084,0,-0.439,0.846,1.21
2015-08-21,2015-08-21 14:00:00,232.54167,0.567,0.34,0.805,1.123
2015-08-21,2015-08-21 14:30:00,232.5625,9.65,2.084,0.596,0.921
2015-08-21,2015-08-21 15:00:00,232.58334,14.86,6.461,0.593,0.973
2015-08-21,2015-08-21 15:30:00,232.60417,27.44,13.1,0.61,1.046
2015-08-21,2015-08-21 16:00:00,232.625,51.64,29.5,0.632,1.108
2015-08-21,2015-08-21 16:30:00,232.64584,64.41,38.89,0.646,1.299
2015-08-21,2015-08-21 17:00:00,232.66667,90.7,58.2,0.692,1.406
2015-08-21,2015-08-21 17:30:00,232.6875,133.7,81.3,0.897,1.705
2015-08-21,2015-08-21 18:00:00,232.70834,128.8,72.27,0.795,1.62
2015-08-21,2015-08-21 18:30:00,232.72917,258.8,152.4,1.157,2.533
2015-08-21,2015-08-21 19:00:00,232.75,305.5,172.7,1.544,3.061
2015-08-21,2015-08-21 19:30:00,232.77084,272.4,158.2,1.856,3.375
2015-08-21,2015-08-21 20:00:00,232.79167,291.2,171.7,2.187,3.841
2015-08-21,2015-08-21 20:30:00,232.8125,311.8,180.5,2.372,4.065
2015-08-21,2015-08-21 21:00:00,232.83334,285.4,164.8,2.516,4.052
2015-08-21,2015-08-21 21:30:00,232.85417,289.8,166.3,2.798,4.23
2015-08-21,2015-08-21 22:00:00,232.875,309.2,175.9,3.099,4.638
2015-08-21,2015-08-21 22:30:00,232.89584,411.4,231.8,3.492,5.299
2015-08-21,2015-08-21 23:00:00,232.91667,379.2,211.1,3.307,5.154
2015-08-21,2015-08-21 23:30:00,232.9375,475.5,261.7,3.054,5.052
2015-08-22,2015-08-22 00:00:00,232.95834,376.9,209.9,2.883,4.735
2015-08-22,2015-08-22 00:30:00,232.97917,342.9,190.8,2.803,4.479
2015-08-22,2015-08-22 01:00:00,233,320.1,178,2.719,4.281
2015-08-22,2015-08-22 01:30:00,233.02084,318.4,178.5,2.601,4.014
2015-08-22,2015-08-22 02:00:00,233.04167,284.3,161.1,2.657,3.981
2015-08-22,2015-08-22 02:30:00,233.0625,240.9,139,2.653,3.836
2015-08-22,2015-08-22 03:00:00,233.08334,198.7,115.7,2.556,3.605
2015-08-22,2015-08-22 03:30:00,233.10417,163.2,97.7,2.36,3.315
2015-08-22,2015-08-22 04:00:00,233.125,106,65.52,2.231,3.075
2015-08-22,2015-08-22 04:30:00,233.14584,112.1,70.64,2.405,3.194
2015-08-22,2015-08-22 05:00:00,233.16667,93.8,58.93,2.318,3.004
2015-08-22,2015-08-22 05:30:00,233.1875,76.56,49.19,2.218,2.855
2015-08-22,2015-08-22 06:00:00,233.20834,56.17,33.38,2.047,2.619
2015-08-22,2015-08-22 06:30:00,233.22917,35.34,19.93,1.882,2.402
2015-08-22,2015-08-22 07:00:00,233.25,20.07,9.83,1.757,2.232
2015-08-22,2015-08-22 07:30:00,233.27084,13.5,3.967,1.592,2.031
2015-08-22,2015-08-22 08:00:00,233.29167,1.095,1.347,1.433,1.876
2015-08-22,2015-08-22 08:30:00,233.3125,0,-0.108,1.344,1.745
2015-08-22,2015-08-22 09:00:00,233.33334,0,-0.458,1.271,1.677
2015-08-22,2015-08-22 09:30:00,233.35417,0.532,-0.814,1.265,1.638
2015-08-22,2015-08-22 10:00:00,233.375,1.416,-0.889,1.285,1.618
2015-08-22,2015-08-22 10:30:00,233.39584,0.126,-0.848,1.349,1.651
2015-08-22,2015-08-22 11:00:00,233.41667,4.395,-0.838,1.395,1.698
2015-08-22,2015-08-22 11:30:00,233.4375,6.891,-0.819,1.4,1.694
2015-08-22,2015-08-22 12:00:00,233.45834,6.902,-0.889,1.418,1.688
2015-08-22,2015-08-22 12:30:00,233.47917,6.902,-0.775,1.41,1.683
2015-08-22,2015-08-22 13:00:00,233.5,6.925,-0.769,1.391,1.651
2015-08-22,2015-08-22 13:30:00,233.52084,6.898,-0.525,1.279,1.557
2015-08-22,2015-08-22 14:00:00,233.54167,6.891,0.468,1.223,1.497
2015-08-22,2015-08-22 14:30:00,233.5625,7.074,1.927,1.252,1.552
2015-08-22,2015-08-22 15:00:00,233.58334,16.97,5.238,1.178,1.471
2015-08-22,2015-08-22 15:30:00,233.60417,18.08,5.742,1.112,1.378
2015-08-22,2015-08-22 16:00:00,233.625,35.15,17.85,1.075,1.392
2015-08-22,2015-08-22 16:30:00,233.64584,59.95,34.69,1.227,1.607
2015-08-22,2015-08-22 17:00:00,233.66667,67.5,42.4,1.344,1.797
2015-08-22,2015-08-22 17:30:00,233.6875,87.1,56.85,1.469,1.987
2015-08-22,2015-08-22 18:00:00,233.70834,155.3,100.5,1.616,2.349
2015-08-22,2015-08-22 18:30:00,233.72917,168.4,105.2,1.738,2.564
2015-08-22,2015-08-22 19:00:00,233.75,139,82.4,1.616,2.339
2015-08-22,2015-08-22 19:30:00,233.77084,216.3,129.1,1.718,2.645
2015-08-22,2015-08-22 20:00:00,233.79167,160,94.7,1.697,2.513
2015-08-22,2015-08-22 20:30:00,233.8125,244.7,143.8,1.742,2.732
2015-08-22,2015-08-22 21:00:00,233.83334,219.4,124.8,1.708,2.703
2015-08-22,2015-08-22 21:30:00,233.85417,174.3,99.3,1.704,2.634
2015-08-22,2015-08-22 22:00:00,233.875,193.5,111.3,1.711,2.703
2015-08-22,2015-08-22 22:30:00,233.89584,236.8,136.2,1.802,2.858
2015-08-22,2015-08-22 23:00:00,233.91667,236.3,133.9,1.793,2.891
2015-08-22,2015-08-22 23:30:00,233.9375,205.6,116,1.742,2.765
2015-08-23,2015-08-23 00:00:00,233.95834,426.2,240.3,2.062,3.655
2015-08-23,2015-08-23 00:30:00,233.97917,406.2,227.3,2.211,3.899
2015-08-23,2015-08-23 01:00:00,234,387.1,218.7,2.373,4.048
2015-08-23,2015-08-23 01:30:00,234.02084,431,242.4,2.462,4.314
2015-08-23,2015-08-23 02:00:00,234.04167,346.7,194,2.547,4.369
